"","ID","deltaPSI","status","AS_type","differ","chr","Total_length_bp","log_length"
"2320",14820,0.136,"old","MXE",1,"chr1",248956422,8.39612333367711
"2321",14822,0.186,"old","MXE",1,"chr1",248956422,8.39612333367711
"2322",14826,0.136,"old","MXE",1,"chr1",248956422,8.39612333367711
"2323",14841,0.272,"old","MXE",1,"chr4",190214555,8.27924374558948
"2324",14843,0.164,"old","MXE",1,"chr1",248956422,8.39612333367711
"2325",14849,0.105,"old","MXE",1,"chr1",248956422,8.39612333367711
"2326",14862,0.181,"old","MXE",1,"chr1",248956422,8.39612333367711
"2327",14880,0.114,"old","MXE",1,"chr20",64444167,7.80918361440696
"2328",14887,-0.123,"young","MXE",0,"chr20",64444167,7.80918361440696
"2329",14893,0.117,"old","MXE",1,"chr1",248956422,8.39612333367711
"2330",14908,-0.145,"young","MXE",0,"chr15",101991189,8.00856265476227
"2331",14921,-0.124,"young","MXE",0,"chr10",133797422,8.12644774555467
"2332",14922,0.12,"old","MXE",1,"chr1",248956422,8.39612333367711
"2333",14930,-0.122,"young","MXE",0,"chr12",133275309,8.12474969811382
"2334",14931,0.109,"old","MXE",1,"chr12",133275309,8.12474969811382
"2335",14934,-0.198,"young","MXE",0,"chr12",133275309,8.12474969811382
"2336",14950,-0.133,"young","MXE",0,"chr3",198295559,8.29731298791488
"2337",14961,0.202,"old","MXE",1,"chr2",242193529,8.38416253535065
"2338",14968,0.175,"old","MXE",1,"chr16",90338345,7.95587213001604
"2339",14969,0.136,"old","MXE",1,"chr11",135086622,8.13061234177363
"2340",15003,0.14,"old","MXE",1,"chr22",50818468,7.70602156844408
"2341",15006,0.111,"old","MXE",1,"chr1",248956422,8.39612333367711
"2342",15007,0.129,"old","MXE",1,"chr1",248956422,8.39612333367711
"2343",15008,0.137,"old","MXE",1,"chr1",248956422,8.39612333367711
"2344",15010,0.247,"old","MXE",1,"chr17",83257441,7.92042305828438
"2345",15011,0.251,"old","MXE",1,"chr17",83257441,7.92042305828438
"2346",15014,0.213,"old","MXE",1,"chr17",83257441,7.92042305828438
"2347",15015,0.205,"old","MXE",1,"chr17",83257441,7.92042305828438
"2348",15017,0.133,"old","MXE",1,"chr1",248956422,8.39612333367711
"2349",15021,0.109,"old","MXE",1,"chr1",248956422,8.39612333367711
"2350",15023,0.103,"old","MXE",1,"chr2",242193529,8.38416253535065
"2351",15027,-0.177,"young","MXE",0,"chr2",242193529,8.38416253535065
"2352",15028,0.152,"old","MXE",1,"chr2",242193529,8.38416253535065
"2353",15035,-0.147,"young","MXE",0,"chr1",248956422,8.39612333367711
"2354",15043,0.118,"old","MXE",1,"chrX",156040895,8.19323843261929
"2355",15046,-0.168,"young","MXE",0,"chr21",46709983,7.66940970922725
"2356",15058,0.116,"old","MXE",1,"chr1",248956422,8.39612333367711
"2357",15059,0.124,"old","MXE",1,"chr1",248956422,8.39612333367711
"2358",15060,0.128,"old","MXE",1,"chr1",248956422,8.39612333367711
"2359",15061,0.129,"old","MXE",1,"chr1",248956422,8.39612333367711
"2360",15062,-0.151,"young","MXE",0,"chr1",248956422,8.39612333367711
"2361",15067,0.212,"old","MXE",1,"chr2",242193529,8.38416253535065
"2362",15080,0.12,"old","MXE",1,"chr9",138394717,8.14111951193042
"2363",15083,0.216,"old","MXE",1,"chr3",198295559,8.29731298791488
"2364",15084,0.218,"old","MXE",1,"chr3",198295559,8.29731298791488
"2365",15088,-0.168,"young","MXE",0,"chr3",198295559,8.29731298791488
"2366",15089,0.113,"old","MXE",1,"chr3",198295559,8.29731298791488
"2367",15092,-0.227,"young","MXE",0,"chr3",198295559,8.29731298791488
"2368",15099,0.122,"old","MXE",1,"chr6",170805979,8.23250306893647
"2369",15100,0.105,"old","MXE",1,"chr6",170805979,8.23250306893647
"2370",15106,0.129,"old","MXE",1,"chr1",248956422,8.39612333367711
"2371",15113,0.18,"old","MXE",1,"chr1",248956422,8.39612333367711
"2372",15114,-0.152,"young","MXE",0,"chr1",248956422,8.39612333367711
"2373",15119,0.124,"old","MXE",1,"chr1",248956422,8.39612333367711
"2374",15128,0.139,"old","MXE",1,"chr16",90338345,7.95587213001604
"2375",15129,0.171,"old","MXE",1,"chr16",90338345,7.95587213001604
"2376",15137,0.119,"old","MXE",1,"chr1",248956422,8.39612333367711
"2377",15138,0.123,"old","MXE",1,"chr1",248956422,8.39612333367711
"2378",15139,-0.307,"young","MXE",0,"chr8",145138636,8.16178303730377
"2379",15140,-0.321,"young","MXE",0,"chr8",145138636,8.16178303730377
"2380",15141,0.128,"old","MXE",1,"chr8",145138636,8.16178303730377
"2381",15142,0.202,"old","MXE",1,"chr8",145138636,8.16178303730377
"2382",15154,-0.114,"young","MXE",0,"chr12",133275309,8.12474969811382
"2383",15172,-0.177,"young","MXE",0,"chr1",248956422,8.39612333367711
"2384",15174,0.153,"old","MXE",1,"chr1",248956422,8.39612333367711
"2385",15179,-0.13,"young","MXE",0,"chr22",50818468,7.70602156844408
"2386",15180,0.106,"old","MXE",1,"chr22",50818468,7.70602156844408
"2387",15183,-0.145,"young","MXE",0,"chr22",50818468,7.70602156844408
"2388",15186,-0.129,"young","MXE",0,"chr22",50818468,7.70602156844408
"2389",15187,0.122,"old","MXE",1,"chr22",50818468,7.70602156844408
"2390",15211,-0.223,"young","MXE",0,"chr1",248956422,8.39612333367711
"2391",15223,0.155,"old","MXE",1,"chr3",198295559,8.29731298791488
"2392",15229,0.118,"old","MXE",1,"chr2",242193529,8.38416253535065
"2393",15247,-0.123,"young","MXE",0,"chr6",170805979,8.23250306893647
"2394",15307,0.112,"old","MXE",1,"chr1",248956422,8.39612333367711
"2395",15308,0.166,"old","MXE",1,"chr1",248956422,8.39612333367711
"2396",15311,0.111,"old","MXE",1,"chr1",248956422,8.39612333367711
"2397",15315,0.168,"old","MXE",1,"chr1",248956422,8.39612333367711
"2398",15318,0.235,"old","MXE",1,"chr1",248956422,8.39612333367711
"2399",15323,0.103,"old","MXE",1,"chr2",242193529,8.38416253535065
"2400",15329,-0.103,"young","MXE",0,"chr2",242193529,8.38416253535065
"2401",15330,-0.182,"young","MXE",0,"chr2",242193529,8.38416253535065
"2402",15350,-0.125,"young","MXE",0,"chr7",159345973,8.20234109243493
"2403",15383,-0.157,"young","MXE",0,"chr1",248956422,8.39612333367711
"2404",15397,0.206,"old","MXE",1,"chr19",58617616,7.76802815154529
"2405",15405,-0.101,"young","MXE",0,"chr1",248956422,8.39612333367711
"2406",15413,-0.149,"young","MXE",0,"chr22",50818468,7.70602156844408
"2407",15422,0.177,"old","MXE",1,"chr19",58617616,7.76802815154529
"2408",15432,-0.119,"young","MXE",0,"chr19",58617616,7.76802815154529
"2409",15451,0.111,"old","MXE",1,"chr2",242193529,8.38416253535065
"2410",15462,0.201,"old","MXE",1,"chr15",101991189,8.00856265476227
"2411",15465,0.107,"old","MXE",1,"chr15",101991189,8.00856265476227
"2412",15467,0.161,"old","MXE",1,"chr1",248956422,8.39612333367711
"2413",15469,0.116,"old","MXE",1,"chr17",83257441,7.92042305828438
"2414",15479,0.166,"old","MXE",1,"chr12",133275309,8.12474969811382
"2415",15496,0.136,"old","MXE",1,"chr1",248956422,8.39612333367711
"2416",15500,0.101,"old","MXE",1,"chr1",248956422,8.39612333367711
"2417",15501,0.125,"old","MXE",1,"chr1",248956422,8.39612333367711
"2418",15505,0.17,"old","MXE",1,"chr6",170805979,8.23250306893647
"2419",15512,-0.109,"young","MXE",0,"chr2",242193529,8.38416253535065
"2420",15516,-0.215,"young","MXE",0,"chr6",170805979,8.23250306893647
"2421",15517,-0.198,"young","MXE",0,"chr6",170805979,8.23250306893647
"2422",15518,-0.232,"young","MXE",0,"chr6",170805979,8.23250306893647
"2423",15534,-0.186,"young","MXE",0,"chr1",248956422,8.39612333367711
"2424",15535,0.153,"old","MXE",1,"chr17",83257441,7.92042305828438
"2425",15543,-0.155,"young","MXE",0,"chr8",145138636,8.16178303730377
"2426",15546,-0.282,"young","MXE",0,"chr2",242193529,8.38416253535065
"2427",15554,-0.115,"young","MXE",0,"chr1",248956422,8.39612333367711
"2428",15562,0.126,"old","MXE",1,"chr1",248956422,8.39612333367711
"2429",15565,0.166,"old","MXE",1,"chr1",248956422,8.39612333367711
"2430",15570,0.157,"old","MXE",1,"chr6",170805979,8.23250306893647
"2431",15578,0.146,"old","MXE",1,"chr1",248956422,8.39612333367711
"2432",15583,0.237,"old","MXE",1,"chr9",138394717,8.14111951193042
"2433",15596,-0.135,"young","MXE",0,"chr21",46709983,7.66940970922725
"2434",15603,-0.257,"young","MXE",0,"chr7",159345973,8.20234109243493
"2435",15606,-0.115,"young","MXE",0,"chr12",133275309,8.12474969811382
"2436",15611,-0.254,"young","MXE",0,"chr12",133275309,8.12474969811382
"2437",15629,-0.104,"young","MXE",0,"chr2",242193529,8.38416253535065
"2438",15631,-0.115,"young","MXE",0,"chr2",242193529,8.38416253535065
"2439",15640,0.124,"old","MXE",1,"chr2",242193529,8.38416253535065
"2440",15641,0.108,"old","MXE",1,"chr2",242193529,8.38416253535065
"2441",15665,0.11,"old","MXE",1,"chr2",242193529,8.38416253535065
"2442",15673,0.2,"old","MXE",1,"chr6",170805979,8.23250306893647
"2443",15676,0.262,"old","MXE",1,"chr2",242193529,8.38416253535065
"2444",15680,-0.21,"young","MXE",0,"chrX",156040895,8.19323843261929
"2445",15684,0.171,"old","MXE",1,"chr6",170805979,8.23250306893647
"2446",15685,0.177,"old","MXE",1,"chr6",170805979,8.23250306893647
"2447",15701,0.12,"old","MXE",1,"chr1",248956422,8.39612333367711
"2448",15709,-0.183,"young","MXE",0,"chr12",133275309,8.12474969811382
"2449",15710,-0.179,"young","MXE",0,"chr12",133275309,8.12474969811382
"2450",15732,0.106,"old","MXE",1,"chr1",248956422,8.39612333367711
"2451",15733,0.165,"old","MXE",1,"chr1",248956422,8.39612333367711
"2452",15735,0.105,"old","MXE",1,"chr1",248956422,8.39612333367711
"2453",15746,0.16,"old","MXE",1,"chr2",242193529,8.38416253535065
"2454",15748,0.258,"old","MXE",1,"chr2",242193529,8.38416253535065
"2455",15750,0.153,"old","MXE",1,"chr2",242193529,8.38416253535065
"2456",15751,0.128,"old","MXE",1,"chr2",242193529,8.38416253535065
"2457",15760,0.19,"old","MXE",1,"chr4",190214555,8.27924374558948
"2458",15761,0.101,"old","MXE",1,"chr4",190214555,8.27924374558948
"2459",15769,-0.156,"young","MXE",0,"chr12",133275309,8.12474969811382
"2460",15771,-0.108,"young","MXE",0,"chr19",58617616,7.76802815154529
"2461",15772,-0.155,"young","MXE",0,"chr19",58617616,7.76802815154529
"2462",15789,0.128,"old","MXE",1,"chr17",83257441,7.92042305828438
"2463",15821,0.194,"old","MXE",1,"chr1",248956422,8.39612333367711
"2464",15827,0.157,"old","MXE",1,"chr1",248956422,8.39612333367711
"2465",15828,0.106,"old","MXE",1,"chr1",248956422,8.39612333367711
"2466",15833,-0.159,"young","MXE",0,"chr1",248956422,8.39612333367711
"2467",15836,0.322,"old","MXE",1,"chr1",248956422,8.39612333367711
"2468",15837,-0.143,"young","MXE",0,"chr17",83257441,7.92042305828438
"2469",15842,0.132,"old","MXE",1,"chr1",248956422,8.39612333367711
"2470",15843,0.12,"old","MXE",1,"chr1",248956422,8.39612333367711
"2471",15844,0.147,"old","MXE",1,"chr1",248956422,8.39612333367711
"2472",15853,0.125,"old","MXE",1,"chr11",135086622,8.13061234177363
"2473",15857,0.147,"old","MXE",1,"chr19",58617616,7.76802815154529
"2474",15858,0.121,"old","MXE",1,"chr1",248956422,8.39612333367711
"2475",15862,0.153,"old","MXE",1,"chr22",50818468,7.70602156844408
"2476",15872,0.162,"old","MXE",1,"chr3",198295559,8.29731298791488
"2477",15883,-0.143,"young","MXE",0,"chr11",135086622,8.13061234177363
"2478",15884,-0.111,"young","MXE",0,"chr11",135086622,8.13061234177363
"2479",15885,0.108,"old","MXE",1,"chr11",135086622,8.13061234177363
"2480",15887,-0.12,"young","MXE",0,"chr10",133797422,8.12644774555467
"2481",15892,0.11,"old","MXE",1,"chr1",248956422,8.39612333367711
"2482",15898,0.129,"old","MXE",1,"chr1",248956422,8.39612333367711
"2483",15900,0.103,"old","MXE",1,"chr1",248956422,8.39612333367711
"2484",15903,-0.102,"young","MXE",0,"chr19",58617616,7.76802815154529
"2485",15920,0.11,"old","MXE",1,"chr19",58617616,7.76802815154529
"2486",15924,0.136,"old","MXE",1,"chr19",58617616,7.76802815154529
"2487",15926,0.136,"old","MXE",1,"chr19",58617616,7.76802815154529
"2488",15928,0.15,"old","MXE",1,"chr19",58617616,7.76802815154529
"2489",15929,0.147,"old","MXE",1,"chr19",58617616,7.76802815154529
"2490",15932,0.223,"old","MXE",1,"chr19",58617616,7.76802815154529
"2491",15934,0.155,"old","MXE",1,"chr19",58617616,7.76802815154529
"2492",15935,0.155,"old","MXE",1,"chr19",58617616,7.76802815154529
"2493",15949,-0.21,"young","MXE",0,"chr16",90338345,7.95587213001604
"2494",15957,-0.2,"young","MXE",0,"chr1",248956422,8.39612333367711
"2495",15958,0.141,"old","MXE",1,"chrX",156040895,8.19323843261929
"2496",15960,0.153,"old","MXE",1,"chr17",83257441,7.92042305828438
"2497",15962,0.16,"old","MXE",1,"chr17",83257441,7.92042305828438
"2498",15967,0.172,"old","MXE",1,"chr17",83257441,7.92042305828438
"2499",15977,-0.162,"young","MXE",0,"chr1",248956422,8.39612333367711
"2500",15978,-0.168,"young","MXE",0,"chr1",248956422,8.39612333367711
"2501",15995,0.17,"old","MXE",1,"chr1",248956422,8.39612333367711
"2502",16002,0.256,"old","MXE",1,"chr1",248956422,8.39612333367711
"2503",16006,0.161,"old","MXE",1,"chr15",101991189,8.00856265476227
"2504",16010,-0.149,"young","MXE",0,"chr9",138394717,8.14111951193042
"2505",16011,0.188,"old","MXE",1,"chr9",138394717,8.14111951193042
"2506",16017,0.214,"old","MXE",1,"chrX",156040895,8.19323843261929
"2507",16019,0.175,"old","MXE",1,"chr2",242193529,8.38416253535065
"2508",16038,-0.12,"young","MXE",0,"chr3",198295559,8.29731298791488
"2509",16057,0.107,"old","MXE",1,"chr12",133275309,8.12474969811382
"2510",16059,-0.105,"young","MXE",0,"chr12",133275309,8.12474969811382
"2511",16060,-0.128,"young","MXE",0,"chr1",248956422,8.39612333367711
"2512",16069,0.139,"old","MXE",1,"chr4",190214555,8.27924374558948
"2513",16071,0.122,"old","MXE",1,"chr4",190214555,8.27924374558948
"2514",16073,-0.144,"young","MXE",0,"chr3",198295559,8.29731298791488
"2515",16082,0.102,"old","MXE",1,"chr5",181538259,8.25896816613021
"2516",16086,-0.204,"young","MXE",0,"chr5",181538259,8.25896816613021
"2517",16087,-0.128,"young","MXE",0,"chr2",242193529,8.38416253535065
"2518",16092,0.149,"old","MXE",1,"chr9",138394717,8.14111951193042
"2519",16112,0.104,"old","MXE",1,"chr1",248956422,8.39612333367711
"2520",16122,0.159,"old","MXE",1,"chr2",242193529,8.38416253535065
"2521",16123,-0.194,"young","MXE",0,"chr2",242193529,8.38416253535065
"2522",16146,0.166,"old","MXE",1,"chr10",133797422,8.12644774555467
"2523",16153,-0.192,"young","MXE",0,"chr2",242193529,8.38416253535065
"2524",16158,-0.122,"young","MXE",0,"chr16",90338345,7.95587213001604
"2525",16160,0.141,"old","MXE",1,"chr16",90338345,7.95587213001604
"2526",16167,-0.641,"young","MXE",0,"chr3",198295559,8.29731298791488
"2527",16168,-0.246,"young","MXE",0,"chr3",198295559,8.29731298791488
"2528",16170,-0.466,"young","MXE",0,"chr3",198295559,8.29731298791488
"2529",16182,-0.131,"young","MXE",0,"chr1",248956422,8.39612333367711
"2530",16187,0.151,"old","MXE",1,"chr7",159345973,8.20234109243493
"2531",16188,-0.149,"young","MXE",0,"chr7",159345973,8.20234109243493
"2532",16226,0.261,"old","MXE",1,"chr2",242193529,8.38416253535065
"2533",16228,0.281,"old","MXE",1,"chr2",242193529,8.38416253535065
"2534",16235,0.194,"old","MXE",1,"chr2",242193529,8.38416253535065
"2535",16247,-0.291,"young","MXE",0,"chr6",170805979,8.23250306893647
"2536",16253,0.184,"old","MXE",1,"chr10",133797422,8.12644774555467
"2537",16256,-0.13,"young","MXE",0,"chr10",133797422,8.12644774555467
"2538",16257,-0.123,"young","MXE",0,"chr10",133797422,8.12644774555467
"2539",16259,-0.104,"young","MXE",0,"chr10",133797422,8.12644774555467
"2540",16262,-0.188,"young","MXE",0,"chr1",248956422,8.39612333367711
"2541",16264,0.133,"old","MXE",1,"chr4",190214555,8.27924374558948
"2542",16286,0.106,"old","MXE",1,"chr8",145138636,8.16178303730377
"2543",16298,0.136,"old","MXE",1,"chr3",198295559,8.29731298791488
"2544",16304,0.105,"old","MXE",1,"chr15",101991189,8.00856265476227
"2545",16317,0.156,"old","MXE",1,"chr1",248956422,8.39612333367711
"2546",16318,0.161,"old","MXE",1,"chr1",248956422,8.39612333367711
"2547",16319,0.137,"old","MXE",1,"chr1",248956422,8.39612333367711
"2548",16323,-0.144,"young","MXE",0,"chr1",248956422,8.39612333367711
"2549",16326,0.109,"old","MXE",1,"chr1",248956422,8.39612333367711
"2550",16329,0.107,"old","MXE",1,"chr2",242193529,8.38416253535065
"2551",16353,0.115,"old","MXE",1,"chr2",242193529,8.38416253535065
"2552",16356,-0.125,"young","MXE",0,"chr2",242193529,8.38416253535065
"2553",16374,-0.217,"young","MXE",0,"chr11",135086622,8.13061234177363
"2554",16380,0.188,"old","MXE",1,"chr2",242193529,8.38416253535065
"2555",16387,0.196,"old","MXE",1,"chr5",181538259,8.25896816613021
"2556",16401,0.101,"old","MXE",1,"chr2",242193529,8.38416253535065
"2557",16430,0.157,"old","MXE",1,"chr17",83257441,7.92042305828438
"2558",16434,0.189,"old","MXE",1,"chr7",159345973,8.20234109243493
"2559",16442,0.127,"old","MXE",1,"chr7",159345973,8.20234109243493
"2560",16443,0.129,"old","MXE",1,"chr7",159345973,8.20234109243493
"2561",16446,0.102,"old","MXE",1,"chr17",83257441,7.92042305828438
"2562",16458,-0.131,"young","MXE",0,"chr12",133275309,8.12474969811382
"2563",16465,0.13,"old","MXE",1,"chr5",181538259,8.25896816613021
"2564",16472,0.147,"old","MXE",1,"chr2",242193529,8.38416253535065
"2565",16483,0.26,"old","MXE",1,"chr5",181538259,8.25896816613021
"2566",16501,0.222,"old","MXE",1,"chr10",133797422,8.12644774555467
"2567",16525,0.142,"old","MXE",1,"chr2",242193529,8.38416253535065
"2568",16526,-0.217,"young","MXE",0,"chr2",242193529,8.38416253535065
"2569",16529,-0.174,"young","MXE",0,"chr18",80373285,7.90511171908335
"2570",16536,0.142,"old","MXE",1,"chr13",114364328,8.05829058242354
"2571",16550,0.117,"old","MXE",1,"chr2",242193529,8.38416253535065
"2572",16554,0.103,"old","MXE",1,"chr2",242193529,8.38416253535065
"2573",16555,0.133,"old","MXE",1,"chr2",242193529,8.38416253535065
"2574",16556,0.136,"old","MXE",1,"chr2",242193529,8.38416253535065
"2575",16567,0.145,"old","MXE",1,"chr2",242193529,8.38416253535065
"2576",16615,0.203,"old","MXE",1,"chr4",190214555,8.27924374558948
"2577",16618,0.164,"old","MXE",1,"chr4",190214555,8.27924374558948
"2578",16623,-0.298,"young","MXE",0,"chr10",133797422,8.12644774555467
"2579",16625,0.147,"old","MXE",1,"chr10",133797422,8.12644774555467
"2580",16635,0.253,"old","MXE",1,"chr2",242193529,8.38416253535065
"2581",16636,0.196,"old","MXE",1,"chr2",242193529,8.38416253535065
"2582",16640,0.122,"old","MXE",1,"chr11",135086622,8.13061234177363
"2583",16656,-0.12,"young","MXE",0,"chr4",190214555,8.27924374558948
"2584",16669,-0.17,"young","MXE",0,"chr3",198295559,8.29731298791488
"2585",16679,0.138,"old","MXE",1,"chr3",198295559,8.29731298791488
"2586",16682,0.144,"old","MXE",1,"chr2",242193529,8.38416253535065
"2587",16687,0.312,"old","MXE",1,"chr15",101991189,8.00856265476227
"2588",16688,0.106,"old","MXE",1,"chr15",101991189,8.00856265476227
"2589",16695,0.184,"old","MXE",1,"chr5",181538259,8.25896816613021
"2590",16701,0.125,"old","MXE",1,"chr2",242193529,8.38416253535065
"2591",16711,0.177,"old","MXE",1,"chr12",133275309,8.12474969811382
"2592",16712,-0.228,"young","MXE",0,"chr12",133275309,8.12474969811382
"2593",16723,-0.143,"young","MXE",0,"chr3",198295559,8.29731298791488
"2594",16734,0.107,"old","MXE",1,"chr2",242193529,8.38416253535065
"2595",16743,0.161,"old","MXE",1,"chr4",190214555,8.27924374558948
"2596",16744,0.162,"old","MXE",1,"chr4",190214555,8.27924374558948
"2597",16748,0.141,"old","MXE",1,"chr4",190214555,8.27924374558948
"2598",16762,0.17,"old","MXE",1,"chr2",242193529,8.38416253535065
"2599",16768,-0.197,"young","MXE",0,"chr17",83257441,7.92042305828438
"2600",16770,-0.111,"young","MXE",0,"chr17",83257441,7.92042305828438
"2601",16786,-0.192,"young","MXE",0,"chr11",135086622,8.13061234177363
"2602",16787,-0.127,"young","MXE",0,"chr11",135086622,8.13061234177363
"2603",16805,0.112,"old","MXE",1,"chr9",138394717,8.14111951193042
"2604",16815,-0.162,"young","MXE",0,"chr4",190214555,8.27924374558948
"2605",16816,-0.157,"young","MXE",0,"chr4",190214555,8.27924374558948
"2606",16819,-0.148,"young","MXE",0,"chr17",83257441,7.92042305828438
"2607",16820,-0.133,"young","MXE",0,"chr17",83257441,7.92042305828438
